StartDate,EndDate,Progress,Duration__in_seconds_,Finished,Age,Edu,Race,Politics,PRegion,Region,SES,G,G_9_TEXT,FamRace,DispMC,ContMC,S1,S2,S3,S4,Attention,S5,S6,S7,S8,S9,N1,N2,N3,N4,N5,N6,N7,clean,wash,six,mask,closed,number,more,VaccineY,HaveCOVID,HadCOVID,MC1,MC2,MC3,MC4,MC5,MC6,VaccineIntention,MandatoryVaccine,PrivatizationSupport,PublicHealthInvest,HealthTaxIncrease,EmergencyAssistanceSupport,MR1,MR2,MR3,MR4,MR5,MR6,MR7,MR8,ID1,ID2,ID3,ID4,FL_18_DO_RacismCondition,FL_18_DO_Control,S2R,S4R,S6R,S7R,S9R,N5R,N6R,moreR,numberR,MC4R,MC5R,fullpriR,MR2R,ID1R,ID3R,Condition,Severity,Normalcy,HealthBehaviors,Disparities,ModRace,WhiteID
2/11/2021 9:15:00,2/11/2021 9:40:59,100,1558,1,20,6,1,41,5,5,3,0, ,2, ,1,7,2,7,1,5,7,2,1,4,2,2,2,3,3,6,7,2,7,6,6,7,5,3,2,2,3,3,1,2,2,2,7,1,7,5,1,7,5,7,1,6,1,4,2,1,2,1,4,2,7,2, ,1,6,7,6,7,6,2,1,6,5,6,1,7,2,4,1,0,6.33333333333333,2.14285714285714,6.16666666666667,1.4,1.42857142857143,2
2/11/2021 9:30:50,2/11/2021 9:41:05,100,615,1,23,7,1,5,5,5,2,0, ,3, ,1,7,1,7,1,5,7,1,1,7,3,3,3,4,1,6,6,3,7,7,7,7,6,3,1,2,4,4,1,4,5,1,7,1,7,7,1,7,1,7,1,7,4,7,1,1,1,1,5,1,2,2, ,1,7,7,7,7,5,2,2,7,5,7,1,7,1,3,6,0,6.77777777777778,2.57142857142857,6.66666666666667,2.4,1.42857142857143,1.5
2/11/2021 9:31:31,2/11/2021 9:42:04,100,632,1,36,9,1,51,3,3,6,1, ,2, ,1,7,6,7,1,5,7,1,1,4,1,5,3,4,3,7,7,1,7,7,7,7,4,1,1,1,4,2,3,5,7,7,6,7,7,7,1,7,7,4,1,6,3,7,1,1,1,1,7,1,7,1, ,1,2,7,7,7,7,1,1,7,7,1,2,7,2,1,1,0,6.11111111111111,2.57142857142857,7,4.8,1.42857142857143,1
2/11/2021 9:40:42,2/11/2021 9:42:10,100,88,1,20,7,6,50,3,3,2,1, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/11/2021 9:28:55,2/11/2021 9:42:14,100,799,1,46,8,1,62,5,5,6,0, ,2, ,1,7,5,7,1,7,1,2,6,6,5,1,2,6,3,2,3,5,4,6,3,7,7,5,4,2,4,1,4,3,5,7,7,2,7,7,7,7,5,7,7,3,3,7,3,6,1,1,7,1,5,2, ,1,3,7,6,2,3,6,5,4,3,1,1,1,5,1,3,0,4.66666666666667,4,4.5,3,3.71428571428571,1.5
2/11/2021 9:31:48,2/11/2021 9:42:27,100,639,1,24,8,1,50,5,5,6,1, ,2,1, ,7,4,7,1,5,7,4,1,5,5,4,4,7,4,4,4,5,7,6,7,5,7,3,4,2,4,2,4,4,6,2,7,4,7,1,7,4,1,4,1,1,4,4,4,1,1,4,1,1,1,1,1, ,4,7,4,7,3,4,4,4,5,6,1,1,7,7,7,1,5.66666666666667,4.57142857142857,5.66666666666667,3.8,3.14285714285714,1
2/11/2021 9:22:46,2/11/2021 9:42:36,100,1190,1,34,8,1,30,5,5,4,1, ,3,1, ,7,2,7,1,5,7,4,1,7,1,3,1,5,1,5,5,1,5,7,5,7,5,1,1,2,3,3,1,5,5,1,6,5,5,2,5,4,1,7,6,1,4,1,6,1,1,1,1,1,6,1,1, ,6,7,4,7,7,3,3,7,7,7,2,3,7,7,2,1,6.55555555555556,2.42857142857143,6.33333333333333,3.6,3.71428571428571,1
2/11/2021 9:35:00,2/11/2021 9:42:40,100,460,1,22,7,1,50,3,3,3,1, ,4, ,2,7,1,7,1,5,7,2,1,7,5,5,4,4,3,4,4,4,5,7,7,7,7,1,2,2,4,4,1,5,5,3,7,5,7,7,1,7,7,7,1,5,4,3,2,1,1,1,5,5,5,6, ,1,7,7,6,7,3,4,4,6,7,5,1,7,3,3,3,0,6.44444444444444,4,6.5,3.4,1.85714285714286,5.5
2/11/2021 9:41:28,2/11/2021 9:43:25,100,116,1,20,8,1,49,2,1,1,9,Outra,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/11/2021 9:30:02,2/11/2021 9:43:34,100,812,1,22,8,1,50,5,5,2,0, ,4, ,1,7,7,7,1,5,1,7,7,7,3,7,3,4,2,7,2,7,2,7,3,7,4,2,4,2,4,4,1,7,3,1,7,1,7,7,3,7,1,7,1,7,7,1,1,1,7,7,7,7,1,7, ,1,1,7,1,1,5,1,6,4,6,7,1,5,1,1,7,0,4.11111111111111,4.28571428571429,4.83333333333333,2.6,3.57142857142857,7
2/11/2021 9:22:54,2/11/2021 9:43:48,100,1254,1,54,9,1,0,6,6,4,0, ,4, ,1,7,1,7,1,5,7,1,1,7,1,1,1,2,1,7,7,1,7,7,7,7,7,1,1,2,4,4,3,7,7,5,5,6,7,7,1,7,7,7,2,2,1,7,1,1,1,4,1,1,1,1, ,1,7,7,7,7,7,1,1,7,7,3,3,7,6,7,7,0,7,1.14285714285714,7,5.2,2.28571428571429,1
2/11/2021 9:33:39,2/11/2021 9:44:06,100,627,1,34,8,1,40,3,3,6,1, ,4,1, ,7,4,7,1,5,7,1,1,7,1,1,2,6,1,5,6,2,7,7,7,7,7,3,4,2,4,1,6,6,6,4,5,6,7,7,1,7,7,7,1,6,2,1,1,1,1,1,6,5,7,5,1, ,4,7,7,7,7,3,2,4,5,4,3,7,2,2,1,1,6.66666666666667,2.42857142857143,6.16666666666667,5.4,1.28571428571429,5
2/11/2021 9:32:37,2/11/2021 9:44:27,100,709,1,44,9,1,79,5,5,6,1, ,4, ,1,7,6,7,1,5,7,4,1,4,7,4,4,2,2,2,7,1,7,7,7,7,7,3,2,2,4,4,1,1,5,1,7,1,7,7,7,7,4,4,1,3,3,7,5,4,1,6,7,1,1,1, ,1,2,7,4,7,1,6,1,6,5,7,1,1,5,1,7,0,5.11111111111111,2.85714285714286,6.5,1.8,3.57142857142857,1
2/11/2021 9:37:18,2/11/2021 9:45:04,100,466,1,30,8,1,29,5,5,6,1, ,3,1, ,7,1,7,1,5,7,1,1,7,2,3,1,1,1,7,7,1,7,7,5,7,5,1,2,2,4,4,7,7,7,1,2,7,7,7,1,7,4,7,1,7,1,5,1,1,1,1,7,1,7,1,1, ,7,7,7,7,6,1,1,6,7,7,6,7,1,1,1,1,6.88888888888889,1.28571428571429,6.5,6.8,1,1
2/11/2021 9:20:58,2/11/2021 9:45:24,100,1465,1,62,9,1,53,5,5,6,0, ,3,2, ,5,7,4,3,5,3,5,7,4,7,5,5,7,7,1,4,1,5,7,5,5,7,2,3,2,4,3,3,1,1,1,7,1,3,1,1,7,1,3,3,1,3,4,1,1,1,1,7,1,7,1,1, ,1,5,3,1,1,7,4,5,6,7,1,7,7,1,1,1,3,5.14285714285714,5.5,1.4,2.42857142857143,1
2/11/2021 9:31:14,2/11/2021 9:45:34,100,860,1,23,8,1,45,5,5,6,1, ,2,1, ,7,2,7,1,5,7,1,1,6,4,4,4,4,3,4,5,3,5,3,6,7,4,3,3,2,4,1,5,7,5,3,4,4,7,7,1,7,4,6,1,4,2,5,1,1,1,1,7,3,7,1,1, ,6,7,7,7,4,4,3,5,5,5,4,7,4,1,1,1,6.44444444444444,3.57142857142857,5.16666666666667,5,1.57142857142857,2
2/11/2021 9:38:07,2/11/2021 9:45:35,100,447,1,27,9,1,19,3,3,6,0, ,3, ,1,7,1,7,1,5,7,1,1,7,4,4,4,4,4,3,4,4,5,7,5,7,4,1,1,2,4,4,4,4,5,3,7,3,7,7,1,7,5,7,1,7,3,5,4,1,1,1,4,1,7,1, ,1,7,7,7,7,4,5,4,7,7,5,1,7,1,4,1,0,6.66666666666667,4.14285714285714,6.33333333333333,3.4,1.71428571428571,1
2/11/2021 9:24:46,2/11/2021 9:45:50,100,1263,1,60,8,1,50,5,5,1,1, ,4, ,1,7,1,7,1,5,7,4,1,2,1,3,1,1,1,7,7,1,7,7,7,7,2,1,1,2,3,3,4,4,1,1,7,7,7,7,1,7,1,7,4,2,4,7,1,1,1,1,1,1,7,1, ,1,7,7,4,7,7,1,1,7,7,7,1,7,6,7,1,0,6.11111111111111,1.28571428571429,7,3.4,2.57142857142857,1
2/11/2021 9:37:19,2/11/2021 9:45:58,100,519,1,35,7,1,8,3,4,4,0, ,2,1, ,7,4,7,1,5,7,3,1,7,1,1,1,2,1,7,7,1,7,7,7,7,7,1,1,2,4,3,4,5,5,4,7,4,7,7,1,7,5,7,1,7,5,1,1,2,1,5,4,1,7,1,1, ,4,7,5,7,7,1,1,7,7,4,1,7,1,4,1,1,6.44444444444444,1.14285714285714,7,3.8,2.28571428571429,1
2/11/2021 9:25:24,2/11/2021 9:46:26,100,1261,1,27,8,1,15,3,3,3,1, ,2, ,1,7,1,7,1,5,7,1,1,7,2,3,2,4,2,6,6,1,6,5,6,7,7,3,1,2,4,2,1,7,4,6,3,7,7,7,1,7,5,7,1,7,4,3,4,2,1,1,2,5,1,6, ,1,7,7,7,7,6,2,2,7,5,2,5,7,1,6,7,0,6.88888888888889,2.28571428571429,6,4.8,2,5.5
2/11/2021 9:40:14,2/11/2021 9:46:53,100,399,1,54,8,1,54,5,5,6,0, ,4, ,1,7,1,5,1,5,7,1,1,4,5,5,5,5,4,6,3,3,1,7,7,7,5,1,1,2,4,4,3,1,5,3,7,2,7,1,1,7,1,4,1,7,2,5,1,1,1,1,1,3,7,3, ,1,7,7,7,7,3,2,5,7,7,5,1,7,1,7,1,0,6,4.14285714285714,6,2.4,1.14285714285714,3
2/11/2021 9:32:07,2/11/2021 9:47:11,100,903,1,34,8,1,61,4,4,6,0, ,3, ,1,7,3,7,1,5,7,1,1,4,4,4,4,4,4,4,4,3,7,7,6,7,7,3,1,2,4,3,4,5,5,5,4,4,7,4,3,7,1,4,1,4,4,7,3,1,1,1,7,1,7,1, ,1,5,7,7,7,4,4,4,7,5,3,4,5,4,1,1,0,6.11111111111111,3.85714285714286,6.5,4.4,2.14285714285714,1
2/11/2021 9:33:23,2/11/2021 9:47:39,100,856,1,RJ,5,1,50,5,5,3,0, ,2, ,1,7,4,7,1,5,7,4,1,4,1,4,4,4,4,4,4,1,7,7,7,7,6,1,1,2,4,4,1,1,1,1,7,1,7,4,1,5,4,5,1,4,1,4,1,4,4,4,5,1,1,1, ,1,4,7,4,7,7,4,4,7,7,7,1,7,4,3,7,0,6,3.57142857142857,7,1,2.71428571428571,1
2/11/2021 9:25:52,2/11/2021 9:47:46,100,1313,1,52,8,1,75,2,2,4,0, ,2,1, ,7,1,7,1,5,5,1,1,7,1,1,4,5,2,7,7,1,7,7,7,7,1,1,1,2,4,3,4,1,3,4,7,1,7,7,1,7,7,7,1,7,4,5,1,1,1,1,6,1,1,1,1, ,7,7,7,7,7,1,1,7,7,4,1,7,1,2,7,1,6.77777777777778,2.14285714285714,7,2,1.42857142857143,1
2/11/2021 9:39:20,2/11/2021 9:47:51,100,511,1,26,7,1,79,4,4,4,1, ,3,1, ,6,2,7,1,5,7,1,2,6,1,4,3,2,2,5,5,1,4,5,7,7,7,2,1,2,4,2,4,5,6,4,5,6,5,3,1,7,4,7,1,5,4,4,3,1,3,4,5,1,7,1,1, ,6,7,7,6,7,3,3,7,6,4,3,7,3,3,1,1,6.55555555555556,2.57142857142857,6,4.8,2.71428571428571,1
2/11/2021 9:39:59,2/11/2021 9:48:35,100,515,1,55,8,1,62,5,5,4,0, ,4,1, ,7,4,7,1,5,7,5,1,7,5,5,5,5,5,5,4,4,5,5,5,7,5,6,5,2,4,3,5,5,6,6,6,6,4,5,5,6,5,6,5,6,5,6,5,5,5,6,5,6,6,6,1, ,4,7,3,7,3,3,4,3,2,2,2,3,2,3,2,1,5.77777777777778,4.42857142857143,4.5,4.8,4.71428571428571,6
2/11/2021 9:28:14,2/11/2021 9:48:39,100,1225,1,24,8,1,50,2,2,1,1, ,1,1, ,7,5,7,1,5,7,4,1,4,1,3,3,1,1,7,7,1,7,7,7,7,1,1,1,2,4,1,7,7,7,4,7,7,7,7,1,7,5,7,2,4,1,1,1,1,3,7,1,4,4,7,1, ,3,7,4,7,7,1,1,7,7,4,1,7,4,7,4,1,5.88888888888889,1.57142857142857,7,5.8,2.71428571428571,5.5
2/11/2021 9:32:31,2/11/2021 9:48:45,100,973,1,60,5,1,21,5,5,6,0, ,2,1, ,7,4,7,1,5,7,4,1,7,4,4,4,4,4,4,4,3,6,6,5,7,7,3,2,2,4,4,4,4,5,4,4,4,7,7,2,7,2,7,7,6,4,5,1,1,1,1,6,1,5,1,1, ,4,7,4,7,4,4,4,6,5,4,4,6,2,2,3,1,6,3.85714285714286,5.83333333333333,4.2,2.42857142857143,1
2/11/2021 9:39:28,2/11/2021 9:48:50,100,562,1,19,5,1,100,3,5,2,1, ,2, ,1,5,6,4,3,5,6,5,1,2,4,7,7,7,6,3,4,1,6,7,4,6,5,1,1,2,3,4,4,4,5,4,5,5,2,1,5,7,4,4,4,4,4,6,5,1,1,4,4,4,4,4, ,1,2,5,3,7,4,5,4,7,7,4,3,3,4,4,4,0,4.22222222222222,5.28571428571429,6.16666666666667,4.2,3.28571428571429,4
2/11/2021 9:21:01,2/11/2021 9:48:53,100,1671,1,38,9,1,30,3,3,6,0, ,3,1, ,7,1,7,1,5,7,1,1,7,1,3,1,1,1,7,7,1,5,7,7,7,7,2,1,2,3,4,2,5,5,2,4,5,7,7,1,7,1,7,1,7,2,5,1,2,1,1,5,2,4,5,1, ,7,7,7,7,7,1,1,7,6,6,4,7,1,3,4,1,7,1.28571428571429,6.5,4.2,1.28571428571429,3.5
2/11/2021 9:38:26,2/11/2021 9:49:15,100,648,1,44,8,1,47,5,5,6,1, ,4, ,1,7,1,7,1,5,7,1,1,5,2,6,7,7,7,1,1,5,7,7,7,7,7,1,1,2,4,3,3,3,3,4,7,1,7,4,1,7,7,7,1,6,3,7,5,1,3,7,7,1,7,1, ,1,7,7,7,7,6,7,7,7,7,4,1,7,2,1,1,0,6.66666666666667,6.57142857142857,7,2.2,3.14285714285714,1
2/11/2021 9:39:21,2/11/2021 9:49:15,100,593,1,29,6,1,66,3,3,3,1, ,2, ,1,7,1,7,1,5,7,1,1,1,1,4,7,3,7,5,7,1,7,5,7,7,1,4,3,2,4,3,4,1,4,1,7,1,7,7,7,7,4,7,1,4,4,5,3,4,1,7,4,1,4,4, ,1,7,7,7,7,7,3,1,5,4,7,1,1,4,4,4,0,6.33333333333333,3.71428571428571,5.83333333333333,2.2,3.42857142857143,2.5
2/11/2021 9:33:40,2/11/2021 9:49:22,100,942,1,47,6,1,50,5,5,4,0, ,3,2, ,7,1,7,1,5,7,1,7,7,1,1,1,1,1,7,7,1,7,7,7,7,7,1,1,2,4,1,1,1,5,1,7,1,7,7,7,7,1,5,3,4,5,7,5,5,1,7,7,1,7,1,1, ,7,7,7,1,7,1,1,7,7,7,1,1,4,1,1,1,6.33333333333333,1,7,1.8,4.28571428571429,1
2/11/2021 9:41:23,2/11/2021 9:49:46,100,502,1,29,6,1,31,5,5,3,1, ,2, ,1,7,1,7,1,4,7,2,1,7,1,1,1,3,1,7,7,7,5,6,7,7,3,3,1,2,4,1,1,1,3,1,7,3,7,7,1,7,5,6,1,7,7,1,1,3,1,3,5,1,6,2, ,1,7,7,6,7,7,1,1,7,5,7,1,7,1,3,2,0,6.88888888888889,2.14285714285714,6.16666666666667,1.8,2.42857142857143,1.5
2/11/2021 9:24:16,2/11/2021 9:49:58,100,1542,1,38,9,1,61,5,5,6,1, ,4, ,1,7,2,7,1,5,7,2,1,7,2,6,5,5,5,7,7,5,7,7,7,7,3,5,3,2,4,4,5,5,7,5,7,5,7,7,1,7,7,7,3,6,6,2,6,6,6,6,2,7,2,7, ,1,6,7,6,7,6,1,1,5,3,3,1,7,2,6,6,0,6.66666666666667,4,6,4.6,5,7
2/11/2021 9:19:11,2/11/2021 9:50:20,100,1869,1,54,4,1,50,3,3,2,0, ,3,1, ,7,6,7,1,5,7,6,1,7,1,7,6,7,7,5,6,1,7,7,7,7,1,5,2,2,4,4,7,7,7,7,7,7,7,7,1,7,1,2,1,7,1,7,7,1,5,5,1,1,2,1,1, ,2,7,2,7,7,3,2,6,3,1,1,7,1,7,6,1,5.88888888888889,4.71428571428571,6.16666666666667,5.8,3,1
2/11/2021 9:34:33,2/11/2021 9:50:49,100,975,1,39,7,1,70,3,3,5,0, ,3, ,1,7,1,7,1,5,7,2,1,4,1,7,6,5,5,7,7,4,7,5,7,7,7,5,3,2,4,2,1,1,3,3,7,1,7,7,2,7,7,7,1,4,4,7,1,1,2,1,7,2,2,1, ,1,7,7,6,7,7,1,1,5,3,5,1,6,4,1,6,0,6.55555555555556,4.14285714285714,5.66666666666667,1.4,2,1.5
2/11/2021 9:42:45,2/11/2021 9:51:12,100,507,1,26,9,1,51,6,3,3,0, ,2, ,1,7,1,7,1,5,7,1,1,7,3,5,2,3,2,6,6,2,5,7,7,7,6,3,2,2,4,4,6,6,6,5,3,5,7,7,1,7,2,7,1,7,3,6,1,2,1,1,7,1,7,1, ,1,7,7,7,7,5,2,2,6,5,3,5,7,1,1,1,0,6.77777777777778,2.57142857142857,6.16666666666667,5.6,1.42857142857143,1
2/11/2021 9:43:29,2/11/2021 9:51:14,100,464,1,21,7,1,10,3,3,2,0, ,1, ,1,7,1,7,1,5,7,1,1,1,2,1,2,2,1,2,1,1,7,7,7,7,5,2,4,2,4,4,1,2,2,2,7,1,7,7,2,7,7,7,1,7,2,7,1,1,1,1,6,2,2,1, ,1,7,7,7,7,6,6,7,4,6,6,1,6,1,2,6,0,6.22222222222222,2.85714285714286,6.33333333333333,1.4,1.14285714285714,1.5
2/11/2021 9:37:07,2/11/2021 9:51:34,100,866,1,21,6,1,50,3,3,2,0, ,2, ,1,7,1,7,1,5,7,1,7,7,1,1,1,4,4,7,7,1,7,7,6,7,7,1,1,2,4,4,1,4,4,4,7,1,7,1,1,7,7,7,1,7,4,7,1,1,1,1,4,1,7,1, ,1,7,7,7,1,7,1,1,7,7,4,1,7,1,4,1,0,6.33333333333333,1.85714285714286,6.83333333333333,2.2,1.42857142857143,1
2/11/2021 9:23:37,2/11/2021 9:51:35,100,1677,1,57,1,1,51,3,3,2,1, ,4,1, ,7,1,7,1,5,7,2,1,7,1,1,2,4,3,3,7,1,7,7,7,7,7,4,4,2,4,4,1,7,7,1,5,7,7,7,7,7,7,7,1,1,2,7,2,1,3,2,5,3,3,4,1, ,7,7,6,7,7,5,1,4,4,7,3,1,7,3,5,1,6.88888888888889,2.42857142857143,6,5,2.57142857142857,3.5
2/11/2021 9:50:34,2/11/2021 9:52:03,100,89,1,45,8,4,39,4,4,4,1, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/11/2021 9:43:47,2/11/2021 9:52:56,100,549,1,21,8,1,35,5,5,4,1, ,2, ,1,7,5,7,1,5,7,6,3,4,3,5,4,6,5,5,7,5,7,7,7,7,1,4,3,2,4,4,1,4,1,4,7,1,7,7,7,7,5,7,3,4,1,5,5,4,7,7,4,1,7,4, ,1,3,7,2,5,5,3,1,5,4,4,1,1,4,4,1,0,5.22222222222222,4.14285714285714,6.16666666666667,1.6,4.42857142857143,2.5
2/11/2021 9:44:16,2/11/2021 9:53:17,100,541,1,18,5,1,50,3,3,2,0, ,4, ,1,7,1,7,1,5,7,1,1,7,1,1,1,1,1,7,7,1,7,7,7,7,7,2,1,2,3,3,1,1,1,1,7,1,7,7,4,7,5,5,1,1,1,7,1,1,1,1,1,1,1,1, ,1,7,7,7,7,7,1,1,7,6,7,1,4,7,7,7,0,7,1,6.83333333333333,1,1.85714285714286,1
2/11/2021 9:52:19,2/11/2021 9:53:20,100,60,1,22,5,4,51,5,5,4,1, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/11/2021 9:19:59,2/11/2021 9:53:20,100,2000,1,58,5,1,29,5,5,6,1, ,2,1, ,7,1,7,1,5,7,1,1,7,2,1,3,2,1,7,7,1,7,5,5,7,7,2,4,2,4,4,7,7,5,4,7,7,7,7,1,7,5,7,1,7,1,1,2,7,1,1,7,1,7,1,1, ,7,7,7,7,6,1,1,4,6,4,1,7,1,1,1,1,6.88888888888889,1.42857142857143,5.66666666666667,5.4,2,1
2/11/2021 9:35:17,2/11/2021 9:53:55,100,1117,1,23,8,1,36,5,5,6,0, ,2, ,1,2,3,7,1,5,7,2,1,1,1,5,5,5,5,2,4,5,7,7,7,7,5,7,5,2,4,4,6,6,5,3,2,6,6,6,5,7,3,7,1,3,4,3,5,1,1,1,2,2,3,1, ,1,5,7,6,7,7,6,4,3,1,5,6,3,5,6,5,0,5.44444444444444,5,5.33333333333333,5.8,2.57142857142857,1.5
2/11/2021 9:32:38,2/11/2021 9:54:05,100,1287,1,44,8,1,50,3,3,3,0, ,2,2, ,7,1,7,1,5,7,1,1,1,1,1,1,4,4,2,7,1,7,7,7,7,4,1,2,1,4,4,1,1,3,1,7,1,7,7,1,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1, ,7,7,7,7,7,6,1,6,7,7,1,7,7,7,7,1,6.33333333333333,2.57142857142857,6.83333333333333,1.4,1.85714285714286,1
2/11/2021 9:31:29,2/11/2021 9:54:55,100,1405,1,40,9,1,80,4,4,4,1, ,2, ,1,7,3,5,2,5,7,2,1,5,5,5,6,5,5,2,3,6,3,3,6,7,2,7,5,2,4,3,1,2,2,2,7,1,2,1,5,7,2,6,1,7,1,6,2,1,1,1,7,7,6,6, ,1,5,6,6,7,3,6,5,3,1,6,1,3,1,1,2,0,5.66666666666667,5.42857142857143,3.83333333333333,1.4,1.14285714285714,6.5
2/11/2021 9:50:55,2/11/2021 9:54:56,100,240,1,40,8,4,46,3,3,3,0, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/11/2021 9:34:38,2/11/2021 9:55:30,100,1252,1,55,8,1,82,5,5,6,1, ,3,2, ,5,7,4,3,5,5,5,5,4,7,7,7,7,7,4,3,7,7,7,7,7,5,2,1,2,3,3,4,4,5,4,7,4,7,4,2,7,1,4,3,4,4,2,4,4,4,4,4,4,7,4,1, ,1,5,3,3,1,4,5,7,6,4,1,6,4,4,1,1,3.44444444444444,6.28571428571429,6.83333333333333,3.6,3.85714285714286,4
2/11/2021 9:51:43,2/11/2021 9:56:13,100,269,1,36,8,1,96,3,3,2,1, ,2, ,1,7,1,7,1,5,7,7,1,1,7,7,7,6,6,7,7,6,7,7,7,7,7,7,7,2,4,1,7,7,7,6,7,7,7,7,7,7,6,7,7,7,7,7,6,7,7,7,7,7,7,7, ,1,7,7,1,7,1,1,1,1,1,2,1,1,1,1,1,0,5,4.85714285714286,5,5.8,6,7
2/11/2021 9:40:39,2/11/2021 9:56:27,100,947,1,23,5,1,50,5,5,5,1, ,2, ,1,7,1,7,1,5,7,1,1,4,1,4,5,4,4,6,5,3,5,5,5,7,4,7,6,2,4,4,4,4,4,4,7,4,4,4,4,7,4,7,1,4,4,7,4,4,1,1,4,4,4,4, ,1,7,7,7,7,7,2,3,2,1,4,1,4,4,4,4,0,6.66666666666667,3.57142857142857,4.16666666666667,3.4,2.71428571428571,4
2/11/2021 9:07:53,2/11/2021 9:56:39,100,2926,1,41,8,1,50,6,6,2,0, ,4,2, ,6,4,6,3,4,6,3,2,5,4,5,5,4,4,4,4,4,4,5,5,5,5,5,4,1,4,4,4,4,4,4,4,4,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1, ,4,5,5,6,4,4,4,4,3,4,4,4,4,4,4,1,5.22222222222222,4.28571428571429,4.33333333333333,4,4,4
2/11/2021 9:43:10,2/11/2021 9:56:49,100,818,1,43,8,1,88,5,4,6,1, ,2, ,1,7,1,7,1,5,7,1,1,1,1,6,6,6,6,5,7,1,4,7,7,7,7,5,1,2,4,1,1,1,3,1,7,1,7,7,1,7,6,7,1,5,5,7,6,1,7,5,7,1,7,1, ,1,7,7,7,7,7,3,1,7,3,7,1,7,3,1,1,0,6.33333333333333,4.14285714285714,5.83333333333333,1.4,4,1
2/11/2021 9:41:29,2/11/2021 9:57:19,100,950,1,21,8,1,100,5,5,1,1, ,2, ,2,1,1,7,7,5,1,7,7,1,7,7,7,7,7,1,7,1,1,2,1,2,3,7,3,2,4,2,2,1,2,1,7,2,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1,7,1,1,1,1,7,1,5,1,7,1,7,7,7,7,0,2.33333333333333,5.28571428571429,2,1.6,1.85714285714286,1
2/11/2021 9:45:08,2/11/2021 9:57:29,100,740,1,36,8,1,73,1,2,4,1, ,3,1, ,7,4,7,1,5,7,3,1,5,2,4,4,5,6,3,3,2,7,7,6,7,4,2,1,2,4,2,5,6,6,3,5,4,6,5,1,7,6,7,4,5,4,4,2,2,3,4,3,2,1,2,1, ,4,7,5,7,6,5,5,7,6,5,3,7,3,5,7,1,6.11111111111111,4.42857142857143,6.66666666666667,4.8,3.14285714285714,2
2/11/2021 9:42:31,2/11/2021 9:58:01,100,929,1,24,6,1,49,3,3,1,0, ,4,1, ,7,1,7,1,5,7,2,1,6,1,7,5,4,7,6,4,3,7,4,2,7,3,4,2,2,4,4,1,3,1,1,7,2,7,7,1,7,4,7,1,7,1,7,5,1,5,2,6,1,6,6,1, ,7,7,6,7,7,2,4,6,4,7,1,7,1,2,2,1,6.77777777777778,4.57142857142857,5,1.6,2.28571428571429,3.5
2/11/2021 9:44:41,2/11/2021 9:58:04,100,802,1,47,5,1,52,3,3,2,0, ,2,1, ,7,2,7,1,5,7,2,7,7,4,1,2,4,1,7,7,1,7,7,7,7,4,1,1,2,3,3,5,5,4,2,6,5,7,7,1,7,5,7,1,3,2,7,2,1,1,1,4,4,6,3,1, ,6,7,6,1,4,1,1,7,7,6,2,7,5,4,2,1,5.77777777777778,1.57142857142857,7,4.2,1.85714285714286,3.5
2/11/2021 9:47:17,2/11/2021 9:58:07,100,649,1,24,6,1,50,3,3,1,1, ,2, ,1,7,3,7,1,5,7,2,1,7,1,3,3,4,3,4,4,3,7,7,7,7,7,1,1,2,4,4,1,1,3,1,7,1,7,3,1,7,2,6,1,6,3,6,2,1,1,3,4,1,4,1, ,1,5,7,6,7,7,4,4,7,7,7,1,7,2,4,4,0,6.66666666666667,3.42857142857143,7,1.4,1.85714285714286,1
2/11/2021 9:51:32,2/11/2021 9:58:51,100,439,1,21,8,1,80,2,2,6,1, ,2, ,1,4,7,4,6,5,4,7,6,1,7,7,7,7,7,1,1,7,4,3,1,3,6,7,7,2,4,2,1,1,1,1,7,1,1,1,7,7,7,6,4,1,1,1,7,4,4,5,4,4,7,4, ,1,1,2,1,2,1,7,7,1,1,7,1,1,7,4,1,0,2.22222222222222,7,2.16666666666667,1,4.57142857142857,4
